id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
mi-v23192-lead-ojibwa-campgrounds-and-recreation-area,MI,Ojibwa Campgrounds and Recreation Area,Chippewa / Bay Mills-Brimley,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Tourism source only; official/operator proof and exact coordinate not recovered.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-paradise-point-rv-park,MI,Paradise Point RV Park,Chippewa / DeTour Village / Drummond ferry edge,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Operator proof, but exact campground pin needed.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-drummond-island-small-resort-rv-camp-cluster,MI,Drummond Island small resort/RV/camp cluster,Chippewa / Drummond Island,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Directory-level discovery only; many may be cabins/resorts rather than public camping.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-hiawatha-nf-primitive-campsite-systems-inside-chippewa-lock,MI,Hiawatha NF primitive campsite systems inside Chippewa lock,Chippewa / Hiawatha NF,up_public_discovery_coordinate_or_correction_rescue_v23192,Rustic / Primitive,proof_or_policy_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Individual primitive site geography not fully resolved.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-neebish-island-light-station-hipcamp,MI,Neebish Island Light Station Hipcamp,Chippewa / Neebish Island,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Private-land platform listing; project policy and exact site coordinates unclear.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-kewadin-sault-rv-park,MI,Kewadin Sault RV Park,Chippewa / Sault Ste. Marie,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Official casino RV park proof, but exact RV-park area pin needed.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-sherman-park-campground,MI,Sherman Park Campground,Chippewa / Sault Ste. Marie,up_public_discovery_coordinate_or_correction_rescue_v23192,Needs Verification,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Official city sources conflict on amenities/layer; exact campground loop pin needed.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-soo-locks-campground,MI,Soo Locks Campground,Chippewa / Sault Ste. Marie / St. Marys River,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Operator/tourism proof, but exact campground-loop pin needed.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-lime-island-rustic-tent-camping-exact-platform-coordinates,MI,Lime Island Rustic Tent Camping exact platform coordinates,Chippewa / St. Marys River / Lime Island,up_public_discovery_coordinate_or_correction_rescue_v23192,Boat / Backpack,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"DNR proves island tent-platform camping, but exact platform coordinates were unavailable.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-sugar-island-campground,MI,Sugar Island Campground,Chippewa / Sugar Island,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Operator proof but exact address/campground pin and transient/seasonal access need confirmation.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-sugar-island-resort-rv-lots,MI,Sugar Island Resort RV Lots,Chippewa / Sugar Island,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Operator proof for weekly RV lots, but exact location/policy fit needs confirmation.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-sugar-island-sugar-shack,MI,Sugar Island Sugar Shack,Chippewa / Sugar Island,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Tourism/social sources only; direct operator/current camping proof and exact site location missing.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-fairport-marina-campground-proof-rescue,MI,Fairport Marina Campground proof rescue,Delta / Fairport,up_public_discovery_coordinate_or_correction_rescue_v23192,Needs Verification,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Existing record downgraded to Needs Verification; source proves marina/boat access but not public campground camping.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-point-detour-boondocking-proof-rescue,MI,Point Detour boondocking proof rescue,Delta / Fairport / Garden Peninsula,up_public_discovery_coordinate_or_correction_rescue_v23192,Boondocking / Dispersed,proof_or_status_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Active row removed; no official exact-site proof or qualifying same-spot overnight evidence captured.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-park-place-of-the-north,MI,Park Place of the North,Delta / Ford River / Escanaba area,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,proof_or_status_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Status conflict: regional source lists campground but a user report says closed permanently.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-bay-ridge-rv-park-and-campground,MI,Bay Ridge RV Park and Campground,Delta / Garden Peninsula / Garden Bay,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Operator proof strong, but exact coordinate not accepted.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-peninsula-point-lighthouse-access-road-dispersed-proof-rescue,MI,Peninsula Point Lighthouse Access Road dispersed proof rescue,Delta / Garden Peninsula / Hiawatha NF,up_public_discovery_coordinate_or_correction_rescue_v23192,Boondocking / Dispersed,proof_or_status_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Active row removed; 3+ independent same-spot report standard not met.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-gladstone-bay-campground,MI,Gladstone Bay Campground,Delta / Gladstone,up_public_discovery_coordinate_or_correction_rescue_v23192,Modern Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"City/operator proof strong, but exact campground coordinate not accepted.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-hiawatha-nf-garden-peninsula-dispersed-area-rule-geometry,MI,Hiawatha NF / Garden Peninsula dispersed area/rule geometry,Delta / Hiawatha NF,up_public_discovery_coordinate_or_correction_rescue_v23192,Boondocking / Dispersed,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Broad rule context cannot support exact pins without MVUM/forest orders/GIS or qualifying community evidence.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-little-bay-de-noc-campground,MI,Little Bay De Noc Campground,Delta / Hiawatha NF / Rapid River,up_public_discovery_coordinate_or_correction_rescue_v23192,Rustic / Primitive,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Recreation.gov/USFS proof strong, but exact coordinate not accepted.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-vagabond-resort-and-campground,MI,Vagabond Resort and Campground,Delta / Rapid River / Little Bay de Noc,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Operator proof exists, but exact campground coordinate not accepted.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-whitefish-hill-rv-park-and-campground,MI,Whitefish Hill RV Park and Campground,Delta / Rapid River / US-2,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Pure Michigan/operator listing exists; current operator source and exact coordinate still needed.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-lead-delta-county-forestland-rustic-permit-rule-area,MI,Delta County Forestland rustic / permit camping rule area,Delta County,agency_contact_needed / area_outline_followup,Boondocking / Dispersed or Rustic / Primitive rule-area,agency_contact_needed,High,Prior MI/UP worker/supervisor returns,NO HONEST COORDINATE FOUND,Prior work found official/permit context but accepted coordinate/geometry was not durable enough for current map honesty rules.,"Recover official Delta County Forest/forestland permit rules, county GIS parcel/forestland polygons, registration/permit process, and any official camping area restrictions. If no geometry is available, return an approximate Area pin only with proper “borders unknown” language.","Prior context called this “import after cleanup,” but no active row found by repo search.",v23.1.54-historical-backfill,"This is a classic data/leads.js item: useful, real-looking, still blocked by official geometry/coordinate."
mi-v23192-lead-rivers-bend-rv-resort-and-campground,MI,Rivers Bend RV Resort & Campground,Dickinson / Iron Mountain area,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,proof_or_status_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Map/directory-style result surfaced, but operator proof not acquired.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-lead-hiawatha-nf-admin-boundary-surface-ownership-outline,MI,Hiawatha NF boundary + surface ownership overlay,Eastern / central UP,gis_extraction_needed,Info / Reference / Boondocking support geometry,gis_extraction_needed,High,Prior outline/source work,NO HONEST COORDINATE FOUND,Hiawatha NF administrative boundary alone is not campable land; private/state/county inholdings and exclusions matter.,Extract USFS administrative forest boundary plus surface/basic ownership layers. Use as context to support dispersed/rule-area records and prevent fake campable blobs.,Related to Hiawatha Rapid River/Manistique lead,v23.1.54-historical-backfill,"This should live as a GIS support lead, not an active campsite record."
mi-v23192-lead-western-u-p-water-trail-camping-access-opportunities,MI,Western U.P. Water Trail camping/access opportunities,Gogebic / Ontonagon / Houghton / Keweenaw / Baraga shoreline,up_public_discovery_coordinate_or_correction_rescue_v23192,Boat / Backpack,proof_or_policy_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Water-trail route proof only; exact overnight campsite proof not captured.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-sylvania-wilderness-individual-backcountry-campsite-coordinates,MI,Sylvania Wilderness individual backcountry campsite coordinates,Gogebic / Watersmeet / Sylvania,up_public_discovery_coordinate_or_correction_rescue_v23192,Boat / Backpack,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"USFS supports Sylvania backcountry, but exact campsite coordinates not extracted.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-lead-sylvania-wilderness-backcountry-campsites-gis-extraction,MI,Sylvania Wilderness designated backcountry campsites GIS extraction,Gogebic County / Watersmeet Ranger District,gis_extraction_needed,Boat / Backpack,official_designated_sites_confirmed_gps_file_blocked,High,v23.1.55 WI/UP corridor worker return,NO HONEST EXACT PIN,"Official USFS Sylvania backcountry camping is restricted to designated campsites and the Ottawa maps page lists a Sylvania Wilderness Campsites GPS file, but Box/normal-browser download was blocked in worker environment.",Download official Sylvania Wilderness Campsites GPS coordinate file through normal browser/Box or agency request; import individual points as Boat / Backpack after duplicate and access/rule checks.,,v23.1.56,
mi-lead-gogebic-county-forest-remote-camping-geometry,MI,Gogebic County Forest remote camping ownership / permit geometry,Gogebic County Forest,gis_extraction_needed / agency_contact_needed,Boondocking / Dispersed,gis_extraction_needed,High,v23.1.55 WI/UP corridor worker return,NO HONEST EXACT PIN,Remote camping is permit-based; eligible county forest geometry and permit restrictions were not extracted.,Contact Gogebic County Forestry/GIS; obtain current permit policy and county forest polygons before any active area marker.,,v23.1.55,Do not use county office/courthouse/centroid.
mi-lead-hiawatha-nf-dispersed-mvum-geometry,MI,Hiawatha National Forest dispersed camping MVUM / ownership geometry,Hiawatha NF / central-eastern U.P.,gis_extraction_needed / area_outline_followup,Boondocking / Dispersed,gis_extraction_needed,High,USFS MVUM / forest boundary / recreation rules,AREA/RULE CONTEXT ONLY,"Official dispersed legality was previously proven, but legal campable geometry requires MVUM/ownership/rule exclusions; parent/contact GPS is not a campsite.","Extract USFS MVUM road/area restrictions, forest boundary/ownership, wilderness/closure exclusions; create/update Area/rule record if no active equivalent exists.",Possible existing MI forest context; verify against active MI files,v23.1.54-historical-backfill,Treat parent coordinate as Info/Reference or approximate area only.
mi-v23192-lead-chassell-adventure-campground,MI,Chassell Adventure Campground,Houghton / Chassell,up_public_discovery_coordinate_or_correction_rescue_v23192,Private Campgrounds,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"Campspot/operator-reservation proof, but exact campground coordinate not accepted.","Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-keweenaw-water-trail-overnight-water-access-campsites,MI,Keweenaw Water Trail overnight/water-access campsites,Houghton / Keweenaw shoreline,up_public_discovery_coordinate_or_correction_rescue_v23192,Boat / Backpack,proof_or_policy_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Route/overnight context only; exact public campsites not captured.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-we-energies-recreation-area-campground-cluster-tepee-lake-mountain-lake-south-ba,MI,WE Energies recreation-area campground cluster: Tepee Lake / Mountain Lake / South Bay-style leads,Iron,up_public_discovery_coordinate_or_correction_rescue_v23192,Rustic / Primitive,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Names surfaced but official/current proof and coordinates not acquired.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
mi-v23192-lead-wilderness-shores-we-energies-recreation-camping,MI,Wilderness Shores / WE Energies recreation camping,Iron,up_public_discovery_coordinate_or_correction_rescue_v23192,Rustic / Primitive,coordinate_rescue,High,UP public-discovery worker return,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,Official/current public camping proof and geometry not acquired.,"Acquire official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass point, DNR/USFS GIS, aerial-confirmed campground loop, or direct agency/operator confirmation. Do not use lake centers, park centroids, offices, boat launches, ferry docks, beaches, trailheads, or broad property centers.",,v23.1.92,
